Date,Open,High,Low,Close,Volume
2026/06/24 16:00:00,75.6,75.6,70.07,70.98,11283555
2026/06/25 16:00:00,71.3,71.57,67.51,68.81,10894721
2026/06/26 16:00:00,67.92,74.45,67.36,73.57,14419026
2026/06/29 16:00:00,75.18,76.15,72.39,75.96,9184716
2026/06/30 16:00:00,72.25,73.2,62.52,62.63,38127225
2026/07/01 16:00:00,63.71,66.25,61.77,61.95,24659219
2026/07/02 16:00:00,63.81,69.25,63.66,64.62,17752196
2026/07/06 16:00:00,64.56,69.98,62.95,68.65,13085911
2026/07/07 16:00:00,67.75,69.05,64.58,65.15,8443834
2026/07/08 16:00:00,64.19,64.48,61.88,64.07,8525615
2026/07/09 16:00:00,62.95,64.8,61.67,63.01,9292044
2026/07/10 16:00:00,70.66,72.86,65.07,66.14,36802133
2026/07/13 16:00:00,64.42,66.1,62.36,63,12888805
2026/07/14 16:00:00,61.66,63.49,59.29,63.22,15796900
2026/07/15 16:00:00,64.46,66.85,63.25,65.69,12928255
2026/07/16 16:00:00,64.43,64.9,60.36,60.64,9798148
2026/07/17 16:00:00,59.18,61.7,58.696,61.28,4784635
